0: g0-s7, g1-s0, y0-s6, y1-s5, b0-s0, b1-s5, 
1: g0-s7->s2, g1-s0, g2-s7, g3-s0, y0-s6, y1-s5, y2-s6, y3-s5, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s7->s2, g1-s0, g2-s7, g3-s0, g4-s7, g5-s0, g6-s7, g7-s0, g8-s7, g9-s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s6, y5-s5, y6-s6, y7-s5, y8-s6, y9-s5, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
297: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1, g6-s0, g7-s2->s1, g8-s0, g9-s7->s2, y0-s1, y1-s5, y2-s5->s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s4->s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s5, 
298: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1, g6-s0, g7-s2->s1, g8-s0, g9-s7->s2, y0-s1, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s4->s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3, b5-s0, b6-s0, b7-s0, b8-s0, b9-s5, 
299: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1, g6-s0, g7-s2->s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s4->s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s5, 
300: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1, g6-s0, g7-s2->s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s4->s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s5, 
301: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1->s0, g6-s0, g7-s2->s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s0->s1, b7-s0, b8-s0, b9-s5, 
302: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1->s0, g6-s0, g7-s2->s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
303: g0-s0, g1-s0, g2-s0, g3-s0, g4-s0, g5-s1->s0, g6-s0, g7-s2->s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
304: g0-s0->s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2->s1, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
305: g0-s0->s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1, y6-s5, y7-s2->s1, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
306: g0-s0->s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s1->s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1->s5, y6-s5, y7-s2->s1, y8-s5, y9-s6, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
307: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s2, y1-s5, y2-s1, y3-s5, y4-s5, y5-s1->s5, y6-s5, y7-s2->s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s1, b7-s0, b8-s0, b9-s5->s3, 
308: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s2->s4, y1-s5, y2-s1, y3-s5, y4-s5, y5-s5, y6-s5, y7-s2->s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s0->s1, b9-s5->s3, 
309: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s2->s4, y1-s5, y2-s1, y3-s5, y4-s5, y5-s5, y6-s5, y7-s2->s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s0->s1, b9-s5->s3, 
310: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s2->s4, y1-s5, y2-s1->s2, y3-s5, y4-s5, y5-s5, y6-s5, y7-s2->s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s0->s1, b9-s5->s3, 
311: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2, y0-s2->s4, y1-s5, y2-s1->s2, y3-s5, y4-s5, y5-s5, y6-s5, y7-s2->s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s1, b9-s3, 
312: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s5, y5-s5, y6-s5, y7-s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s1, b9-s3, 
313: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s5, y5-s5, y6-s5, y7-s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s1, b9-s3->s1, 
314: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s5->s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1, b7-s0, b8-s1, b9-s3->s1, 
315: g0-s1, g1-s0, g2-s0, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s5->s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s3->s1, 
316: g0-s1, g1-s0, g2-s0->s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s6->s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s3->s1, 
317: g0-s1, g1-s0, g2-s0->s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1->s0, g8-s0, g9-s2->s1, y0-s4, y1-s5, y2-s1->s2, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s3->s1, 
318: g0-s1, g1-s0, g2-s0->s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1->s0, g8-s0, g9-s2->s1, y0-s4->s6, y1-s5, y2-s2, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s3->s1, 
319: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s1->s0, g8-s0, g9-s2->s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s1, 
320: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s1->s3, b7-s0, b8-s1, b9-s1, 
321: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s1, 
322: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s2->s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3, b7-s0, b8-s1, b9-s1, 
323: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4->s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3, b7-s0, b8-s1->s3, b9-s1, 
324: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4->s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s1, 
325: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4->s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s1, 
326: g0-s1->s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s4->s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s1, 
327: g0-s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s4->s6, y1-s5, y2-s4, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1, y8-s5, y9-s2, b0-s5, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s1, 
328: g0-s2, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1->s5, y8-s5, y9-s2, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s1->s3, b9-s1, 
329: g0-s2->s7, g1-s0, g2-s1, g3-s0, g4-s0, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1, y5-s5, y6-s5, y7-s1->s5, y8-s5, y9-s2, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s3, b9-s1, 
330: g0-s2->s7, g1-s0, g2-s1, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s3, b9-s1, 
331: g0-s2->s7, g1-s0, g2-s1, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s3, b9-s1, 
332: g0-s2->s7, g1-s0, g2-s1, g3-s0, g4-s0->s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s3->s5, b7-s0, b8-s3, b9-s1, 
333: g0-s2->s7, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6, y1-s5, y2-s4->s6, y3-s5, y4-s1->s2, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1, 
334: g0-s7, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s5, y4-s1->s2, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1, 
335: g0-s7, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s5, y4-s1->s2, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1, 
336: g0-s7->s2, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s5, y4-s1->s2, y5-s5, y6-s5, y7-s5, y8-s5, y9-s2->s1, b0-s5->s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1, 
337: g0-s7->s2, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s4->s6, y3-s5, y4-s1->s2, y5-s5, y6-s5->s1, y7-s5, y8-s5, y9-s2->s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
338: g0-s7->s2, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s1->s2, y5-s5, y6-s5->s1, y7-s5, y8-s5, y9-s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
339: g0-s7->s2, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s1->s2, y5-s5, y6-s1, y7-s5, y8-s5, y9-s1, b0-s3, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s1->s0, 
340: g0-s7->s2, g1-s0, g2-s1, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s1->s2, y5-s5, y6-s1, y7-s5, y8-s5, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
341: g0-s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s2, y5-s5, y6-s1, y7-s5, y8-s5, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
342: g0-s2, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1->s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s2, y5-s5, y6-s1, y7-s5, y8-s5, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
343: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1->s0, y0-s6->s4, y1-s5, y2-s6, y3-s5, y4-s2, y5-s5, y6-s1, y7-s5, y8-s5, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
344: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s1->s0, y0-s4, y1-s5, y2-s6, y3-s5, y4-s2->s4, y5-s5, y6-s1, y7-s5, y8-s5->s1, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
345: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4, y1-s5, y2-s6, y3-s5, y4-s2->s4, y5-s5, y6-s1, y7-s5, y8-s5->s1, y9-s1, b0-s3->s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
346: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4, y1-s5, y2-s6->s4, y3-s5, y4-s2->s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s1, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
347: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4, y1-s5, y2-s6->s4, y3-s5, y4-s2->s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s1, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
348: g0-s2->s1, g1-s0, g2-s1->s2, g3-s0, g4-s1, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4->s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s1, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
349: g0-s2->s1, g1-s0, g2-s2, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4->s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s1->s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
350: g0-s2->s1, g1-s0, g2-s2->s7, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4->s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s1->s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
351: g0-s1, g1-s0, g2-s2->s7, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s4->s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
352: g0-s1, g1-s0, g2-s2->s7, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
353: g0-s1, g1-s0, g2-s2->s7, g3-s0, g4-s1->s2, g5-s0, g6-s0, g7-s0, g8-s0, g9-s0, y0-s2, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
354: g0-s1, g1-s0, g2-s2->s7, g3-s0, g4-s1->s2, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5, y2-s6->s4, y3-s5, y4-s4, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
355: g0-s1, g1-s0, g2-s7, g3-s0, g4-s1->s2, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5, y2-s6->s4, y3-s5, y4-s4->s6, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
356: g0-s1, g1-s0, g2-s7, g3-s0, g4-s1->s2, g5-s0, g6-s0->s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
357: g0-s1, g1-s0, g2-s7->s2, g3-s0, g4-s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s1, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
358: g0-s1, g1-s0, g2-s7->s2, g3-s0, g4-s2, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
359: g0-s1, g1-s0, g2-s7->s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5->s1, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
360: g0-s1, g1-s0, g2-s7->s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0, g9-s0, y0-s2->s1, y1-s5->s1, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s1->s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
361: g0-s1->s0, g1-s0, g2-s7->s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0->s1, g9-s0, y0-s2->s1, y1-s1, y2-s4, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
362: g0-s1->s0, g1-s0, g2-s2, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0->s1, g9-s0, y0-s1, y1-s1, y2-s4->s2, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
363: g0-s1->s0, g1-s0, g2-s2->s1, g3-s0, g4-s2->s7, g5-s0, g6-s1, g7-s0, g8-s0->s1, g9-s0, y0-s1, y1-s1, y2-s4->s2, y3-s5, y4-s4->s6, y5-s5, y6-s1->s2, y7-s5, y8-s1, y9-s5, b0-s0, b1-s0, b2-s5, b3-s0, b4-s5, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
