0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
426: g0-s0, g1-s2, g2-s0, g3-s2, g4-s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s1->s3, b8-s3->s1, b9-s0->s1, 
427: g0-s0, g1-s2, g2-s0, g3-s2, g4-s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5->s1, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1->s0, b7-s1->s3, b8-s3->s1, b9-s0->s1, 
428: g0-s0->s1, g1-s2, g2-s0, g3-s2->s7, g4-s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s5->s1, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1->s0, b7-s1->s3, b8-s3->s1, b9-s1, 
429: g0-s0->s1, g1-s2, g2-s0, g3-s2->s7, g4-s1, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1->s0, b7-s1->s3, b8-s3->s1, b9-s1, 
430: g0-s0->s1, g1-s2, g2-s0, g3-s2->s7, g4-s1->s0, g5-s1, g6-s2, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s2->s1, b0-s0, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s0, b7-s3, b8-s1, b9-s1, 
431: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s1->s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s1, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s0, b7-s3, b8-s1, b9-s1, 
432: g0-s1, g1-s2, g2-s0, g3-s2->s7, g4-s1->s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s1, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s0, b7-s3, b8-s1, b9-s1, 
433: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s1->s2, y2-s2, y3-s1, y4-s4->s2, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s1, b0-s0->s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s0, b7-s3, b8-s1->s0, b9-s1, 
434: g0-s1, g1-s2, g2-s0, g3-s7, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s6->s4, y7-s1, y8-s4->s6, y9-s1, b0-s1, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s3->s5, b6-s0, b7-s3, b8-s1->s0, b9-s1->s3, 
435: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s4->s6, y9-s1, b0-s1, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1->s0, b9-s1->s3, 
436: g0-s1, g1-s2, g2-s0, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s1->s5, b0-s1, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s1->s3, 
437: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s1->s5, b0-s1, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s1->s3, 
438: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s2->s1, g7-s1, g8-s2, g9-s1, y0-s2, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s1, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s1->s3, 
439: g0-s1, g1-s2, g2-s0->s1, g3-s7->s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s1, b1-s3, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s1->s3, 
440: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s1, b1-s3, b2-s1, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s3, 
441: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s1->s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1, y4-s2, y5-s1, y6-s4, y7-s1, y8-s6, y9-s5, b0-s1, b1-s3, b2-s1, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s3, 
442: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2, g6-s1, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6, y9-s5, b0-s1, b1-s3->s1, b2-s1, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s3, 
443: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3->s1, b2-s1, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s3->s5, b8-s0, b9-s3, 
444: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3->s1, b2-s1, b3-s5->s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
445: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s4->s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s1, b5-s5, b6-s0->s1, b7-s5, b8-s0, b9-s3->s5, 
446: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s1->s0, g7-s1, g8-s2, g9-s1, y0-s2->s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s1, b5-s5, b6-s0->s1, b7-s5, b8-s0, b9-s3->s5, 
447: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s2->s7, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s3->s1, b2-s1, b3-s5->s3, b4-s1, b5-s5, b6-s0->s1, b7-s5, b8-s0, b9-s3->s5, 
448: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s1, b2-s1, b3-s3, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s3->s5, 
449: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7, g6-s0, g7-s1, g8-s2->s1, g9-s1, y0-s1, y1-s4->s6, y2-s2, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s1, b2-s1, b3-s3, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s3->s5, 
450: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s1, y1-s4->s6, y2-s2, y3-s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s3, b1-s1, b2-s1, b3-s3, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s3->s5, 
451: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s1, y1-s6, y2-s2, y3-s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s3, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s3->s5, 
452: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s1->s5, y1-s6, y2-s2, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5->s1, b0-s3, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s3->s5, 
453: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s1->s5, y1-s6, y2-s2, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s5->s1, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s5, 
454: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2->s1, g9-s1, y0-s5, y1-s6->s4, y2-s2, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s5, 
455: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s2, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s5, 
456: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s2, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s3->s5, b1-s1, b2-s1->s3, b3-s3->s1, b4-s1, b5-s5->s3, b6-s1, b7-s5, b8-s0, b9-s5, 
457: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s1, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s3->s5, b1-s1->s0, b2-s3, b3-s1, b4-s1->s3, b5-s3, b6-s1, b7-s5, b8-s0->s1, b9-s5, 
458: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2, g8-s1, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3->s5, b1-s1->s0, b2-s3, b3-s1, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5, b8-s0->s1, b9-s5, 
459: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s1, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3->s5, b1-s1->s0, b2-s3, b3-s1, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5, b8-s0->s1, b9-s5, 
460: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2->s7, g8-s1->s0, g9-s1, y0-s5, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s1, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
461: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2->s7, g8-s1->s0, g9-s1, y0-s5->s1, y1-s6->s4, y2-s2->s1, y3-s4, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s3->s5, b1-s0, b2-s3, b3-s1, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
462: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2->s7, g8-s1->s0, g9-s1, y0-s5->s1, y1-s6->s4, y2-s2->s1, y3-s4->s6, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1, b4-s1->s3, b5-s3->s1, b6-s1, b7-s5->s3, b8-s1, b9-s5, 
463: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2->s7, g8-s0, g9-s1, y0-s1, y1-s6->s4, y2-s1, y3-s4->s6, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s3->s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
464: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7, g8-s0, g9-s1, y0-s1, y1-s4, y2-s1->s5, y3-s4->s6, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
465: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7, g8-s0, g9-s1, y0-s1, y1-s4, y2-s1->s5, y3-s4->s6, y4-s2, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s1->s0, b4-s3, b5-s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
466: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s1, y1-s4, y2-s5, y3-s4->s6, y4-s2, y5-s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s1, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
467: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s1, y1-s4->s2, y2-s5, y3-s4->s6, y4-s2, y5-s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0, b2-s3->s5, b3-s0, b4-s3, b5-s1->s0, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
468: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s1, y1-s4->s2, y2-s5, y3-s4->s6, y4-s2, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0->s1, b2-s3->s5, b3-s0, b4-s3, b5-s1->s0, b6-s1->s3, b7-s5->s3, b8-s1, b9-s5, 
469: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s1, y1-s4->s2, y2-s5, y3-s4->s6, y4-s2, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0->s1, b2-s3->s5, b3-s0, b4-s3, b5-s1->s0, b6-s3, b7-s3, b8-s1, b9-s5->s3, 
470: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s7->s2, g8-s0, g9-s1->s2, y0-s1, y1-s4->s2, y2-s5, y3-s4->s6, y4-s2, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s0->s1, b2-s3->s5, b3-s0, b4-s3, b5-s0, b6-s3, b7-s3, b8-s1, b9-s5->s3, 
471: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s1, y1-s2, y2-s5, y3-s4->s6, y4-s2->s1, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3, b8-s1, b9-s5->s3, 
472: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s1, y1-s2, y2-s5, y3-s6, y4-s2->s1, y5-s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
473: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s1->s2, y0-s1, y1-s2, y2-s5, y3-s6, y4-s2->s1, y5-s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
474: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s1, y1-s2, y2-s5, y3-s6, y4-s2->s1, y5-s4, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
475: g0-s1, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2->s7, y0-s1, y1-s2, y2-s5, y3-s6, y4-s2->s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
476: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2->s7, y0-s1, y1-s2, y2-s5, y3-s6, y4-s2->s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
477: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2->s7, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s2->s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0, b4-s3->s5, b5-s0, b6-s3, b7-s3->s1, b8-s1->s3, b9-s5->s3, 
478: g0-s1, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2->s7, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s2->s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0->s1, b4-s3->s5, b5-s0, b6-s3, b7-s1, b8-s3, b9-s3, 
479: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2->s7, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0->s1, b4-s3->s5, b5-s0, b6-s3, b7-s1->s0, b8-s3, b9-s3, 
480: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7, y0-s1, y1-s2, y2-s5->s1, y3-s6->s4, y4-s1, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5, b1-s1, b2-s5, b3-s0->s1, b4-s5, b5-s0, b6-s3->s5, b7-s1->s0, b8-s3, b9-s3->s1, 
481: g0-s1, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7, y0-s1, y1-s2, y2-s5->s1, y3-s6->s4, y4-s1->s5, y5-s4->s6, y6-s2, y7-s1->s2, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s0->s1, b6-s3->s5, b7-s1->s0, b8-s3, b9-s3->s1, 
482: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s1->s5, y5-s4->s6, y6-s2, y7-s2, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s0->s1, b6-s3->s5, b7-s0, b8-s3, b9-s3->s1, 
483: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4->s6, y6-s2, y7-s2, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s0->s1, b6-s3->s5, b7-s0, b8-s3, b9-s3->s1, 
484: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4->s6, y6-s2, y7-s2->s4, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s1, b6-s3->s5, b7-s0, b8-s3, b9-s3->s1, 
485: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s6, y6-s2, y7-s2->s4, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s1, b6-s3->s5, b7-s0, b8-s3, b9-s3->s1, 
486: g0-s1->s2, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s7->s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s6, y6-s2, y7-s2->s4, y8-s2, y9-s1, b0-s5->s3, b1-s1->s3, b2-s5, b3-s1, b4-s5, b5-s1, b6-s3->s5, b7-s0, b8-s3, b9-s1, 
487: g0-s1->s2, g1-s0->s1, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4, y4-s5, y5-s6, y6-s2->s1, y7-s2->s4, y8-s2, y9-s1, b0-s5->s3, b1-s3, b2-s5, b3-s1->s3, b4-s5, b5-s1, b6-s3->s5, b7-s0, b8-s3, b9-s1->s0, 
488: g0-s1->s2, g1-s0->s1, g2-s1, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4, y4-s5, y5-s6, y6-s2->s1, y7-s4, y8-s2, y9-s1, b0-s5->s3, b1-s3, b2-s5, b3-s1->s3, b4-s5, b5-s1, b6-s3->s5, b7-s0, b8-s3, b9-s1->s0, 
