0: g0-s0, g1-s7, y0-s5, y1-s6, b0-s0, b1-s5, 
1: g0-s0, g1-s7->s2, g2-s0, g3-s7, y0-s5, y1-s6, y2-s5, y3-s6, b0-s0, b1-s5, b2-s0, b3-s5, 
2: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, y0-s5, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, 
3: g0-s0, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, y0-s5->s1, y1-s6, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, 
4: g0-s0->s1, g1-s7->s2, g2-s0, g3-s7, g4-s0, g5-s7, g6-s0, g7-s7, g8-s0, g9-s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s6, y4-s5, y5-s6, y6-s5, y7-s6, y8-s5, y9-s6, b0-s0, b1-s5, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
283: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0, g5-s7->s2, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6, y9-s5, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
284: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7->s2, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
285: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7->s2, g6-s1->s0, g7-s1->s2, g8-s2, g9-s1, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
286: g0-s1, g1-s2, g2-s1, g3-s2, g4-s0->s1, g5-s7->s2, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s2->s1, y1-s2->s4, y2-s2, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s3->s1, b1-s3, b2-s5->s3, b3-s1->s3, b4-s5, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
287: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s1, y1-s4, y2-s2->s1, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3, b2-s3, b3-s1->s3, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s3->s5, b9-s0, 
288: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s1, y1-s4, y2-s2->s1, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1, b1-s3->s5, b2-s3, b3-s3, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
289: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s1->s2, g8-s2, g9-s1, y0-s1, y1-s4, y2-s2->s1, y3-s1, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s0, b1-s3->s5, b2-s3, b3-s3, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
290: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2, g8-s2, g9-s1, y0-s1, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
291: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s2, g9-s1, y0-s1, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s1->s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s0, b6-s5, b7-s0, b8-s5, b9-s0, 
292: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s2, g9-s1, y0-s1, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s0, 
293: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s2, g9-s1, y0-s1, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s6->s4, y9-s5->s1, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s0, 
294: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s2, g9-s1, y0-s1->s5, y1-s4->s6, y2-s2->s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s5->s1, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s0->s1, b6-s5, b7-s0, b8-s5, b9-s0, 
295: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s2->s7, g8-s2->s1, g9-s1, y0-s1->s5, y1-s4->s6, y2-s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s3->s5, b2-s3->s1, b3-s3, b4-s5->s3, b5-s1, b6-s5, b7-s0->s1, b8-s5, b9-s0, 
296: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s2->s1, g9-s1, y0-s5, y1-s4->s6, y2-s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s3->s5, b2-s1, b3-s3, b4-s3, b5-s1, b6-s5->s3, b7-s0->s1, b8-s5, b9-s0, 
297: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7, g8-s2->s1, g9-s1, y0-s5, y1-s4->s6, y2-s1, y3-s1->s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3, b5-s1, b6-s5->s3, b7-s0->s1, b8-s5, b9-s0, 
298: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s2->s1, g9-s1->s2, y0-s5, y1-s4->s6, y2-s1, y3-s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1, b6-s5->s3, b7-s1, b8-s5, b9-s0->s1, 
299: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s2->s1, g9-s1->s2, y0-s5, y1-s4->s6, y2-s1->s5, y3-s2, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1, b6-s5->s3, b7-s1, b8-s5, b9-s0->s1, 
300: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0, g7-s7->s2, g8-s2->s1, g9-s1->s2, y0-s5, y1-s6, y2-s1->s5, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1, b6-s5->s3, b7-s1, b8-s5, b9-s0->s1, 
301: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s2->s1, g9-s1->s2, y0-s5, y1-s6, y2-s5, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s1, 
302: g0-s1, g1-s2, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s7->s2, g8-s2->s1, g9-s1->s2, y0-s5, y1-s6, y2-s5, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s0, b1-s5, b2-s1, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s1, 
303: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s0->s1, g7-s2, g8-s1, g9-s1->s2, y0-s5, y1-s6, y2-s5, y3-s2->s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s3->s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s1, 
304: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s1->s2, y0-s5, y1-s6, y2-s5, y3-s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s4->s2, y9-s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s1, b5-s1->s3, b6-s5->s3, b7-s1, b8-s5, b9-s1, 
305: g0-s1, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s1->s2, y0-s5, y1-s6, y2-s5, y3-s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s1->s0, b3-s3->s5, b4-s1, b5-s1->s3, b6-s3, b7-s1, b8-s5, b9-s1, 
306: g0-s1->s2, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1->s0, g9-s2, y0-s5, y1-s6, y2-s5, y3-s4, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s1->s3, b6-s3, b7-s1, b8-s5, b9-s1, 
307: g0-s1->s2, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1->s0, g9-s2->s7, y0-s5, y1-s6, y2-s5, y3-s4->s6, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3, b6-s3->s1, b7-s1->s3, b8-s5, b9-s1, 
308: g0-s1->s2, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1->s0, g9-s2->s7, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3, b6-s3->s1, b7-s1->s3, b8-s5, b9-s1, 
309: g0-s1->s2, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s5, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1, b5-s3, b6-s3->s1, b7-s1->s3, b8-s5->s3, b9-s1, 
310: g0-s1->s2, g1-s2->s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s1->s3, b8-s5->s3, b9-s1, 
311: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2->s7, y0-s5->s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s1->s3, b8-s5->s3, b9-s1, 
312: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0->s1, b1-s5, b2-s0, b3-s5, b4-s1->s0, b5-s3->s5, b6-s3->s1, b7-s1->s3, b8-s5->s3, b9-s1, 
313: g0-s1->s2, g1-s1, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0->s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
314: g0-s2, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s0->s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
315: g0-s2->s7, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
316: g0-s2->s7, g1-s1->s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s1, y1-s6->s4, y2-s5, y3-s4->s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1, b7-s3, b8-s5->s3, b9-s1->s3, 
317: g0-s2->s7, g1-s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s1, y1-s6->s4, y2-s5, y3-s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1->s0, b7-s3, b8-s5->s3, b9-s1->s3, 
318: g0-s2->s7, g1-s0, g2-s1, g3-s2, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s7->s2, y0-s1, y1-s4, y2-s5, y3-s6, y4-s2->s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s3->s5, b6-s1->s0, b7-s3, b8-s3, b9-s1->s3, 
319: g0-s2->s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4, y2-s5, y3-s6, y4-s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s1->s0, b7-s3->s5, b8-s3, b9-s3, 
320: g0-s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4, y2-s5, y3-s6, y4-s1, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
321: g0-s7, g1-s0, g2-s1, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4->s2, y2-s5, y3-s6, y4-s1->s5, y5-s1->s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
322: g0-s7->s2, g1-s0, g2-s1->s2, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4->s2, y2-s5, y3-s6, y4-s1->s5, y5-s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s0, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
323: g0-s7->s2, g1-s0, g2-s1->s2, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4->s2, y2-s5, y3-s6->s4, y4-s5, y5-s2, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
324: g0-s7->s2, g1-s0, g2-s1->s2, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s4->s2, y2-s5, y3-s6->s4, y4-s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
325: g0-s7->s2, g1-s0, g2-s1->s2, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0, g9-s2, y0-s1, y1-s2, y2-s5, y3-s6->s4, y4-s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s0->s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s3->s1, b9-s3, 
326: g0-s7->s2, g1-s0, g2-s1->s2, g3-s2->s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s1, y1-s2, y2-s5->s1, y3-s6->s4, y4-s5, y5-s2->s4, y6-s2, y7-s1, y8-s2, y9-s1, b0-s1->s3, b1-s5->s3, b2-s1, b3-s5, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1, b9-s3, 
327: g0-s2, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s1, y1-s2, y2-s5->s1, y3-s6->s4, y4-s5, y5-s2->s4, y6-s2->s1, y7-s1, y8-s2, y9-s1, b0-s3, b1-s3, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s3->s5, b8-s1->s0, b9-s3, 
328: g0-s2, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s0->s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4, y6-s2->s1, y7-s1, y8-s2, y9-s1, b0-s3, b1-s3, b2-s1, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
329: g0-s2, g1-s0, g2-s1->s2, g3-s1, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4, y6-s2->s1, y7-s1, y8-s2, y9-s1, b0-s3, b1-s3, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s1->s0, b9-s3->s5, 
330: g0-s2, g1-s0, g2-s2, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4, y6-s2->s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
331: g0-s2, g1-s0, g2-s2->s7, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4, y6-s2->s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
332: g0-s2, g1-s0, g2-s2->s7, g3-s1->s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s6->s4, y4-s5, y5-s4, y6-s2->s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
333: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4, y4-s5, y5-s4, y6-s2->s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
334: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4, y4-s5->s1, y5-s4, y6-s2->s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s1->s3, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
335: g0-s2, g1-s0, g2-s2->s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4, y4-s5->s1, y5-s4->s6, y6-s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s3->s1, b2-s3, b3-s5->s3, b4-s0->s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
336: g0-s2, g1-s0, g2-s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4->s2, y4-s1, y5-s4->s6, y6-s1, y7-s1->s2, y8-s2, y9-s1, b0-s3, b1-s1, b2-s3, b3-s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s3->s5, 
337: g0-s2, g1-s0, g2-s7, g3-s0, g4-s1, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4->s2, y4-s1, y5-s4->s6, y6-s1, y7-s1->s2, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3, b4-s1, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
338: g0-s2, g1-s0, g2-s7->s2, g3-s0, g4-s1->s2, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4->s2, y4-s1, y5-s4->s6, y6-s1, y7-s2, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3, b4-s1->s3, b5-s5, b6-s0, b7-s5, b8-s0, b9-s5, 
339: g0-s2, g1-s0, g2-s7->s2, g3-s0, g4-s1->s2, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s4->s2, y4-s1, y5-s4->s6, y6-s1, y7-s2, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
340: g0-s2, g1-s0, g2-s7->s2, g3-s0, g4-s1->s2, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s6, y6-s1->s5, y7-s2->s4, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
341: g0-s2, g1-s0, g2-s7->s2, g3-s0, g4-s1->s2, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s6, y6-s1->s5, y7-s2->s4, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
342: g0-s2, g1-s0, g2-s7->s2, g3-s0, g4-s1->s2, g5-s2->s1, g6-s1, g7-s2, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s6, y6-s5, y7-s2->s4, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
343: g0-s2, g1-s0, g2-s2, g3-s0, g4-s1->s2, g5-s1, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s6, y6-s5, y7-s2->s4, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s1->s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
344: g0-s2, g1-s0, g2-s2, g3-s0, g4-s1->s2, g5-s1, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s4->s6, y6-s5, y7-s4, y8-s2, y9-s1, b0-s3->s5, b1-s1, b2-s3, b3-s3->s1, b4-s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
345: g0-s2, g1-s0, g2-s2, g3-s0, g4-s1->s2, g5-s1, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6, y6-s5, y7-s4, y8-s2, y9-s1, b0-s3->s5, b1-s1->s0, b2-s3, b3-s1, b4-s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
346: g0-s2, g1-s0->s1, g2-s2, g3-s0, g4-s2, g5-s1, g6-s1, g7-s2->s1, g8-s1, g9-s2, y0-s1, y1-s2, y2-s1, y3-s2, y4-s1, y5-s6, y6-s5, y7-s4, y8-s2, y9-s1->s2, b0-s5, b1-s1->s0, b2-s3->s5, b3-s1, b4-s3, b5-s5->s3, b6-s0, b7-s5, b8-s0, b9-s5, 
